G41-2600W,NM0GE9E24L1440474,E85,069,05 - Federal Aviation Administration                   ,   ,11,11,693005,003,01/01/2020,01/31/2020,GAS ,       8.90,,,            
G41-2611V,3C4PDCBG8JT463104,GAS,069,05 - Federal Aviation Administration                   ,   ,07,01,697002,401,01/01/2020,01/31/2020,GAS ,      10.98,,,            
G41-2617W,KM8J23A4XKU997274,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,017,01/01/2020,01/31/2020,GAS ,      24.47,,,            
G41-2651N,2C4RDGBG5ER356164,E85,069,05 - Federal Aviation Administration                   ,   ,08,02,695001,008,01/01/2020,01/31/2020,E85 ,       8.22,,,            
G41-2653V,KM8J23A41JU689442,GAS,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,113,01/01/2020,01/31/2020,GAS ,      43.66,,,            
G41-2669V,2C4RDGBG1JR297012,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,155,01/01/2020,01/31/2020,GAS ,      44.22,,,            
G41-2674V,3GKALMEV7JL380390,GAS,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,109,01/01/2020,01/31/2020,GAS ,       8.69,,,            
G41-2682S,NM0GE9F76G1278377,GAS,069,05 - Federal Aviation Administration                   ,   ,09,02,699004,455,01/01/2020,01/31/2020,GAS ,      38.10,,,            
G41-2701S,NM0LE7EX8G1276330,GAS,069,05 - Federal Aviation Administration                   ,   ,09,02,699004,319,01/01/2020,01/31/2020,GAS ,      35.94,,,            
G41-2706V,1FMCU0F7XJUD08398,GAS,069,05 - Federal Aviation Administration                   ,   ,07,06,697002,711,01/01/2020,01/31/2020,GAS ,      38.63,,,            
G41-2707V,1FMCU0F71JUD08399,GAS,069,05 - Federal Aviation Administration                   ,   ,07,06,697002,711,01/01/2020,01/31/2020,GAS ,      26.23,,,            
G41-2714V,3GKALMEV8JL372377,GAS,069,05 - Federal Aviation Administration                   ,   ,07,12,697002,802,01/01/2020,01/31/2020,GAS ,       8.28,,,            
G41-2747M,2GNALDEK3C6393671,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,003,01/01/2020,01/31/2020,GAS ,       6.58,,,            
G41-2750M,2GNALDEK7C6397822,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692014,009,01/01/2020,01/31/2020,GAS ,      21.18,,,            
G41-2762W,5NMS23AD4KH084364,GAS,069,05 - Federal Aviation Administration                   ,   ,04,04,692003,701,01/01/2020,01/31/2020,GAS ,      83.37,,,            
G41-2772M,2GNALDEK1C6392597,E85,069,05 - Federal Aviation Administration                   ,   ,03,08,692003,127,01/01/2020,01/31/2020,GAS ,      14.13,,,            
G41-2773M,2GNALDEK8C6395898,E85,069,05 - Federal Aviation Administration                   ,   ,03,08,692003,127,01/01/2020,01/31/2020,GAS ,      26.51,,,            
G41-2789M,2GNALDEKXC6392064,GAS,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,605,01/01/2020,01/31/2020,GAS ,      16.06,,,            
G41-2793S,KL7CJLSB4GB654151,GAS,069,05 - Federal Aviation Administration                   ,   ,03,06,692003,003,01/01/2020,01/31/2020,GAS ,      36.23,,,            
G41-2799U,2GNALBEK3H1601590,E85,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,702,01/01/2020,01/31/2020,GAS ,      47.55,,,            
G41-2803V,KM8J23A43JU655793,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,711,01/01/2020,01/31/2020,GAS ,      27.33,,,            
G41-2806S,2C4RDGBG6GR360954,E85,069,05 - Federal Aviation Administration                   ,   ,04,01,694002,329,01/01/2020,01/31/2020,GAS ,      20.02,,,            
G41-2806V,KM8J23A4XJU664684,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,711,01/01/2020,01/31/2020,GAS ,       6.28,,,            
G41-2808W,3GKALMEVXLL110301,GAS,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,303,01/01/2020,01/31/2020,GAS ,      10.42,,,            
G41-2813M,2GNALDEK7C6389915,GAS,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,702,01/01/2020,01/31/2020,GAS ,      16.04,,,            
G41-2816W,KM8J23A43KU987833,GAS,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,415,01/01/2020,01/31/2020,GAS ,      34.56,,,            
G41-2818M,2GNALDEKXC6399273,E85,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,701,01/01/2020,01/31/2020,E85 ,      22.12,,,            
G41-2818M,2GNALDEKXC6399273,E85,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,701,01/01/2020,01/31/2020,GAS ,      39.09,,,            
G41-2820W,NM0GE9E23L1444726,E85,069,05 - Federal Aviation Administration                   ,   ,05,11,695001,502,01/01/2020,01/31/2020,E85 ,      16.76,,,            
G41-2824U,1FMCU0F72HUE18436,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,301,01/01/2020,01/31/2020,GAS ,      30.67,,,            
G41-2827U,1FMCU0F74HUE18437,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,301,01/01/2020,01/31/2020,GAS ,      48.26,,,            
G41-2828U,1C4RDHAG2HC923659,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,108,01/01/2020,01/31/2020,GAS ,      10.12,,,            
G41-2829U,2C4RDGBG1HR789761,E85,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,501,01/01/2020,01/31/2020,GAS ,      24.82,,,            
G41-2829W,1FMCU0GD4KUC09047,E85,069,05 - Federal Aviation Administration                   ,   ,06,04,696001,701,01/01/2020,01/31/2020,GAS ,      12.56,,,            
G41-2841S,NM0LE7E72G1278347,GAS,069,05 - Federal Aviation Administration                   ,   ,04,01,694002,351,01/01/2020,01/31/2020,GAS ,      52.51,,,            
G41-2854N,3C4PDCAB6DT708153,GAS,069,05 - Federal Aviation Administration                   ,   ,10,01,69A003,806,01/01/2020,01/31/2020,GAS ,      25.85,,,            
G41-2868W,KNDCB3LC4K5322712,GAS,069,05 - Federal Aviation Administration                   ,   ,07,06,697002,900,01/01/2020,01/31/2020,GAS ,      20.29,,,            
G41-2875V,3GKALMEV0JL377931,GAS,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,505,01/01/2020,01/31/2020,GAS ,      13.06,,,            
G41-2887V,2C4RDGBG1JR307814,E85,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,503,01/01/2020,01/31/2020,GAS ,       6.62,,,            
G41-2920N,1FMCU0F77DUD94743,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692002,002,01/01/2020,01/31/2020,GAS ,      18.01,,,            
G41-2955N,1FMCU0F75DUD94742,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692002,004,01/01/2020,01/31/2020,GAS ,      19.67,,,            
G41-2959S,2C4RDGBG0GR354213,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,505,01/01/2020,01/31/2020,GAS ,      16.42,,,            
G41-2966N,2GKALSEK4D6368295,E85,069,05 - Federal Aviation Administration                   ,   ,03,07,692003,001,01/01/2020,01/31/2020,GAS ,      19.78,,,            
G41-2975M,2GNALDEK8C6393634,GAS,069,05 - Federal Aviation Administration                   ,   ,03,08,692003,138,01/01/2020,01/31/2020,GAS ,      40.42,,,            
G41-2977V,3GKALMEV5JL377973,GAS,069,05 - Federal Aviation Administration                   ,   ,04,12,694002,101,01/01/2020,01/31/2020,GAS ,      24.07,,,            
G41-2980S,3C4PDCAB9GT209934,GAS,069,05 - Federal Aviation Administration                   ,   ,07,01,697002,413,01/01/2020,01/31/2020,GAS ,      49.50,,,            
G41-2982R,2C4RDGBG5GR114865,E85,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,403,01/01/2020,01/31/2020,GAS ,      17.78,,,            
G41-2985M,2GNALDEK3C6396134,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,806,01/01/2020,01/31/2020,GAS ,      28.28,,,            
G41-2994M,3C4PDCABXCT362428,GAS,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,103,01/01/2020,01/31/2020,GAS ,      16.83,,,            
G41-3028P,1C4NJPBA4ED864325,GAS,069,05 - Federal Aviation Administration                   ,   ,10,01,69A003,100,01/01/2020,01/31/2020,GAS ,      17.47,,,            
G41-3030R,2C4RDGBG3GR105856,E85,069,05 - Federal Aviation Administration                   ,   ,07,01,697002,403,01/01/2020,01/31/2020,GAS ,      49.05,,,            
G41-3034R,2C4RDGBG9GR106025,E85,069,05 - Federal Aviation Administration                   ,   ,07,01,697002,403,01/01/2020,01/31/2020,GAS ,      71.15,,,            
G41-3038N,2C4RDGBG4ER354017,E85,069,05 - Federal Aviation Administration                   ,   ,07,06,697002,713,01/01/2020,01/31/2020,GAS ,      17.28,,,            
G41-3043R,2GNALBEK8F1172640,E85,069,05 - Federal Aviation Administration                   ,   ,07,01,697002,408,01/01/2020,01/31/2020,GAS ,      12.49,,,            
G41-3044M,2GNALDEK6C6395544,GAS,069,05 - Federal Aviation Administration                   ,   ,03,08,692003,138,01/01/2020,01/31/2020,GAS ,      18.07,,,            
G41-3067S,3C4PDCAB5GT209932,GAS,069,05 - Federal Aviation Administration                   ,   ,02,02,692003,003,01/01/2020,01/31/2020,GAS ,      13.69,,,            
G41-3083R,2GNALCEK2G6276146,E85,069,05 - Federal Aviation Administration                   ,   ,08,01,69A003,103,01/01/2020,01/31/2020,GAS ,       9.90,,,            
G41-3084R,2GNALCEK7G6275221,E85,069,05 - Federal Aviation Administration                   ,   ,08,01,69A003,103,01/01/2020,01/31/2020,GAS ,      21.15,,,            
G41-3118W,3C4PDCBG2KT803364,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,956,01/01/2020,01/31/2020,E85 ,      12.85,,,            
G41-3118W,3C4PDCBG2KT803364,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,956,01/01/2020,01/31/2020,GAS ,       9.77,,,            
G41-3124M,2GNALDEK2C6393936,GAS,069,05 - Federal Aviation Administration                   ,   ,10,01,69A003,806,01/01/2020,01/31/2020,GAS ,      15.03,,,            
G41-3139S,1GCGSBEA8G1287212,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,313,01/01/2020,01/31/2020,GAS ,      18.58,,,            
G41-3141S,2GNALCEK4G6322592,E85,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,323,01/01/2020,01/31/2020,GAS ,      40.11,,,            
G41-3170N,1FMCU0F73DUD94741,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692002,002,01/01/2020,01/31/2020,GAS ,      23.78,,,            
G41-3170U,NM0GE9E77J1342760,E85,069,05 - Federal Aviation Administration                   ,   ,04,12,694002,702,01/01/2020,01/31/2020,GAS ,      14.26,,,            
G41-3174U,2GNALBEK0H1601921,E85,069,05 - Federal Aviation Administration                   ,   ,04,12,694002,808,01/01/2020,01/31/2020,GAS ,      70.22,,,            
G41-3175U,2GNALBEK9H1602839,E85,069,05 - Federal Aviation Administration                   ,   ,04,12,694002,208,01/01/2020,01/31/2020,GAS ,      30.18,,,            
G41-3178V,1FMCU0F76JUD08379,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,155,01/01/2020,01/31/2020,E85 ,       6.13,,,            
G41-3178V,1FMCU0F76JUD08379,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,155,01/01/2020,01/31/2020,GAS ,       9.21,,,            
G41-3179V,1FMCU0F74JUD08378,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,155,01/01/2020,01/31/2020,GAS ,      54.58,,,            
G41-3186M,2GNALDEK7C6394144,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692002,002,01/01/2020,01/31/2020,GAS ,      10.43,,,            
G41-3188M,2C4RDGBG3CR405780,E85,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,013,01/01/2020,01/31/2020,GAS ,      15.11,,,            
G41-3193W,KM8J23A48KU987469,GAS,069,05 - Federal Aviation Administration                   ,   ,10,01,69A003,416,01/01/2020,01/31/2020,GAS ,      12.45,,,            
G41-3194M,2GNALDEK5C6385796,E85,069,05 - Federal Aviation Administration                   ,   ,02,02,692003,003,01/01/2020,01/31/2020,GAS ,       8.24,,,            
G41-3195U,2GKALMEK9H6339912,E85,069,05 - Federal Aviation Administration                   ,   ,07,01,697002,413,01/01/2020,01/31/2020,GAS ,      32.88,,,            
G41-3200P,2C4RDGBG6ER355878,E85,069,05 - Federal Aviation Administration                   ,   ,11,11,692003,004,01/01/2020,01/31/2020,GAS ,      18.47,,,            
G41-3209U,2GNALBEK5H1603034,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,101,01/01/2020,01/31/2020,E85 ,      28.67,,,            
G41-3209U,2GNALBEK5H1603034,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,101,01/01/2020,01/31/2020,GAS ,       8.19,,,            
G41-3210U,2GNALBEK5H1601915,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,101,01/01/2020,01/31/2020,E85 ,      11.40,,,            
G41-3210U,2GNALBEK5H1601915,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,101,01/01/2020,01/31/2020,GAS ,      40.23,,,            
G41-3211U,2GNALBEK4H1601565,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,155,01/01/2020,01/31/2020,GAS ,      75.89,,,            
G41-3212N,2GKALSEK7D6369909,E85,069,05 - Federal Aviation Administration                   ,   ,03,07,692003,001,01/01/2020,01/31/2020,GAS ,      15.72,,,            
G41-3212R,NM0LE7E75G1231314,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,709,01/01/2020,01/31/2020,GAS ,      17.59,,,            
G41-3214V,2C4RC1H79JR306918,GEV,069,05 - Federal Aviation Administration                   ,   ,09,02,699004,450,01/01/2020,01/31/2020,GAS ,      29.31,,,            
G41-3216N,5XYZT3LB7DG085707,GAS,069,05 - Federal Aviation Administration                   ,   ,03,07,692003,012,01/01/2020,01/31/2020,GAS ,      40.77,,,            
G41-3217S,NM0AE8F75H1324315,E85,069,05 - Federal Aviation Administration                   ,   ,04,01,694002,333,01/01/2020,01/31/2020,GAS ,       8.94,,,            
G41-3223V,2C4RDGBG7JR296463,E85,069,05 - Federal Aviation Administration                   ,   ,09,02,699004,455,01/01/2020,01/31/2020,GAS ,      30.93,,,            
G41-3227S,1FMCU0F78HUA30109,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,523,01/01/2020,01/31/2020,GAS ,      22.80,,,            
G41-3229W,NM0GE9E2XL1446506,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,004,01/01/2020,01/31/2020,GAS ,      13.29,,,            
G41-3234P,2C4RDGBG8ER390177,E85,069,05 - Federal Aviation Administration                   ,   ,11,11,693005,003,01/01/2020,01/31/2020,E85 ,      10.42,,,            
G41-3250S,2C4RDGBG9GR344019,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697001,400,01/01/2020,01/31/2020,E85 ,       5.40,,,            
G41-3250S,2C4RDGBG9GR344019,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697001,400,01/01/2020,01/31/2020,GAS ,      15.57,,,            
G41-3255N,2GNALDEK0D6362427,E85,069,05 - Federal Aviation Administration                   ,   ,04,01,694002,314,01/01/2020,01/31/2020,GAS ,      13.84,,,            
G41-3257N,1FMCU0F71DUD94754,GAS,069,05 - Federal Aviation Administration                   ,   ,04,01,694002,352,01/01/2020,01/31/2020,GAS ,      18.98,,,            
G41-3259N,1FMCU0F78DUD94752,GAS,069,05 - Federal Aviation Administration                   ,   ,03,08,692003,011,01/01/2020,01/31/2020,GAS ,      31.32,,,            
G41-3263N,2C4JRGAG3DR787942,E85,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,605,01/01/2020,01/31/2020,E85 ,       9.63,,,            
G41-3263N,2C4JRGAG3DR787942,E85,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,605,01/01/2020,01/31/2020,GAS ,      15.19,,,            
G41-3264N,2C4JRGAG5DR787943,E85,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,605,01/01/2020,01/31/2020,E85 ,      25.80,,,            
G41-3269N,2C4JRGAG0DR781869,E85,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,702,01/01/2020,01/31/2020,GAS ,      43.88,,,            
G41-3270N,1C4RDHAG2DC683832,E85,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,703,01/01/2020,01/31/2020,GAS ,      58.15,,,            
G41-3275S,2GNALCEKXG6317560,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,106,01/01/2020,01/31/2020,E85 ,      70.06,,,            
G41-3287S,2GNALCEK4G1181696,E85,069,05 - Federal Aviation Administration                   ,   ,07,06,697002,117,01/01/2020,01/31/2020,E85 ,      25.90,,,            
G41-3287S,2GNALCEK4G1181696,E85,069,05 - Federal Aviation Administration                   ,   ,07,06,697002,117,01/01/2020,01/31/2020,GAS ,      15.15,,,            
G41-3297N,1FMCU0G9XDUD94865,GAS,069,05 - Federal Aviation Administration                   ,   ,04,12,694002,207,01/01/2020,01/31/2020,GAS ,      11.28,,,            
G41-3322R,NM0LE7E70F1222356,GAS,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,803,01/01/2020,01/31/2020,GAS ,       6.06,,,            
G41-3329M,2GNALDEK5C6400510,E85,069,05 - Federal Aviation Administration                   ,   ,03,07,692003,005,01/01/2020,01/31/2020,GAS ,      26.19,,,            
G41-3341W,3C4PDCBBXKT773065,GAS,069,05 - Federal Aviation Administration                   ,   ,04,12,694002,101,01/01/2020,01/31/2020,GAS ,      42.85,,,            
G41-3343W,1FMCU0F70KUB88984,E85,069,05 - Federal Aviation Administration                   ,   ,04,12,696001,801,01/01/2020,01/31/2020,GAS ,      23.85,,,            
G41-3344W,1FMCU0F72KUB88985,E85,069,05 - Federal Aviation Administration                   ,   ,04,12,696001,801,01/01/2020,01/31/2020,E85 ,      34.43,,,            
G41-3344W,1FMCU0F72KUB88985,E85,069,05 - Federal Aviation Administration                   ,   ,04,12,696001,801,01/01/2020,01/31/2020,GAS ,      31.99,,,            
G41-3352U,NM0GE9E72E1166402,GAS,069,05 - Federal Aviation Administration                   ,   ,09,09,69A002,002,01/01/2020,01/31/2020,GAS ,       6.57,,,            
G41-3358N,2C4JRGAG5DR781866,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,801,01/01/2020,01/31/2020,E85 ,       7.65,,,            
G41-3360N,2C4JRGAG1DR781878,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,521,01/01/2020,01/31/2020,GAS ,      35.83,,,            
G41-3361N,2C4JRGAG9DR783636,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,521,01/01/2020,01/31/2020,GAS ,      15.67,,,            
G41-3362N,2C4JRGAG7DR783635,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,521,01/01/2020,01/31/2020,GAS ,      63.73,,,            
G41-3365N,2C4JRGAG9DR781868,E85,069,05 - Federal Aviation Administration                   ,   ,05,08,695001,105,01/01/2020,01/31/2020,E85 ,      33.22,,,            
G41-3365N,2C4JRGAG9DR781868,E85,069,05 - Federal Aviation Administration                   ,   ,05,08,695001,105,01/01/2020,01/31/2020,GAS ,      39.93,,,            
G41-3373P,1C4NJPBA3ED844065,GAS,069,05 - Federal Aviation Administration                   ,   ,03,07,692003,001,01/01/2020,01/31/2020,GAS ,       3.19,,,            
G41-3384M,2C4RDGBG2CR405530,E85,069,05 - Federal Aviation Administration                   ,   ,04,01,694002,335,01/01/2020,01/31/2020,GAS ,      83.22,,,            
G41-3391W,NM0LS7E2XL1444671,GAS,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,521,01/01/2020,01/31/2020,GAS ,       7.46,,,            
G41-3392W,2FMPK3G98KBC39288,GAS,069,05 - Federal Aviation Administration                   ,   ,06,04,696001,702,01/01/2020,01/31/2020,GAS ,      60.58,,,            
G41-3395N,1FMCU0F74DUD94716,GAS,069,05 - Federal Aviation Administration                   ,   ,07,06,697002,900,01/01/2020,01/31/2020,GAS ,      12.03,,,            
G41-3400W,NM0GE9E22L1444992,E85,069,05 - Federal Aviation Administration                   ,   ,07,01,697002,848,01/01/2020,01/31/2020,GAS ,      33.35,,,            
G41-3405N,1FMCU0F77EUA31912,GAS,069,05 - Federal Aviation Administration                   ,   ,07,01,697002,413,01/01/2020,01/31/2020,GAS ,      14.24,,,            
G41-3406N,2C4JRGAG7DR812227,E85,069,05 - Federal Aviation Administration                   ,   ,07,01,697002,928,01/01/2020,01/31/2020,GAS ,      45.47,,,            
G41-3406W,5NMS23AD4KH083697,GAS,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,101,01/01/2020,01/31/2020,GAS ,      40.31,,,            
G41-3407N,2C4JRGAG5DR812226,E85,069,05 - Federal Aviation Administration                   ,   ,07,01,697002,928,01/01/2020,01/31/2020,GAS ,      40.96,,,            
G41-3428W,NM0GE9E26L1437964,GAS,069,05 - Federal Aviation Administration                   ,   ,07,06,697002,602,01/01/2020,01/31/2020,GAS ,      11.44,,,            
G41-3434N,1FMCU0F78DUD94783,GAS,069,05 - Federal Aviation Administration                   ,   ,07,06,697002,402,01/01/2020,01/31/2020,GAS ,      64.74,,,            
G41-3436N,1FMCU0F7XDUD94784,GAS,069,05 - Federal Aviation Administration                   ,   ,07,06,697002,402,01/01/2020,01/31/2020,GAS ,      48.51,,,            
G41-3437V,2C4RDGBG4JR318600,E85,069,05 - Federal Aviation Administration                   ,   ,05,08,695001,101,01/01/2020,01/31/2020,GAS ,      79.66,,,            
G41-3438S,NM0LS7EX4G1276284,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,709,01/01/2020,01/31/2020,GAS ,      11.67,,,            
G41-3440W,1FMCU0F76KUB88987,E85,069,05 - Federal Aviation Administration                   ,   ,07,12,697002,211,01/01/2020,01/31/2020,E85 ,       7.56,,,            
G41-3440W,1FMCU0F76KUB88987,E85,069,05 - Federal Aviation Administration                   ,   ,07,12,697002,211,01/01/2020,01/31/2020,GAS ,      28.51,,,            
G41-3443P,2GNALBEK4E6313656,E85,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,889,01/01/2020,01/31/2020,GAS ,      52.74,,,            
G41-3445U,2C4RC1H7XHR797428,GEV,069,05 - Federal Aviation Administration                   ,   ,09,18,699004,348,01/01/2020,01/31/2020,GAS ,      23.39,,,            
G41-3457N,1FMCU0F76DUD94782,GAS,069,05 - Federal Aviation Administration                   ,   ,07,06,697002,499,01/01/2020,01/31/2020,GAS ,      16.78,,,            
G41-3459S,NM0LS7EX0G1276282,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,709,01/01/2020,01/31/2020,GAS ,      27.49,,,            
G41-3462N,1FMCU0F76DUD94765,GAS,069,05 - Federal Aviation Administration                   ,   ,07,12,697002,201,01/01/2020,01/31/2020,GAS ,      35.17,,,            
G41-3463W,KNDCB3LC9K5299489,GAS,069,05 - Federal Aviation Administration                   ,   ,09,09,699004,307,01/01/2020,01/31/2020,GAS ,       9.51,,,            
G41-3486R,2C4RDGBG6GR122943,E85,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,201,01/01/2020,01/31/2020,GAS ,      53.98,,,            
G41-3487R,2C4RDGBG5GR122948,E85,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,501,01/01/2020,01/31/2020,GAS ,      30.33,,,            
G41-3497P,1C4NJPBA5ED844004,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,303,01/01/2020,01/31/2020,GAS ,      41.13,,,            
G41-3499R,2GNALBEK9F6373403,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,109,01/01/2020,01/31/2020,GAS ,      12.62,,,            
G41-3502M,2GNALDEK9C6393884,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,805,01/01/2020,01/31/2020,GAS ,      31.90,,,            
G41-3502P,1C4NJPBA0ED864323,GAS,069,05 - Federal Aviation Administration                   ,   ,04,12,694002,201,01/01/2020,01/31/2020,GAS ,      12.09,,,            
G41-3502V,1GCDSCFE5C8167007,GAS,069,05 - Federal Aviation Administration                   ,   ,07,06,697002,710,01/01/2020,01/31/2020,GAS ,      31.01,,,            
G41-3503V,1GCDSCFE1C8170521,GAS,069,05 - Federal Aviation Administration                   ,   ,07,06,697002,496,01/01/2020,01/31/2020,GAS ,      75.87,,,            
G41-3507P,1C4NJPBA6ED843993,GAS,069,05 - Federal Aviation Administration                   ,   ,04,08,694002,002,01/01/2020,01/31/2020,GAS ,      35.94,,,            
G41-3508P,1C4NJPBAXED843995,GAS,069,05 - Federal Aviation Administration                   ,   ,04,08,694002,002,01/01/2020,01/31/2020,GAS ,      38.57,,,            
G41-3509P,1C4NJPBA4ED924121,GAS,069,05 - Federal Aviation Administration                   ,   ,04,08,694002,002,01/01/2020,01/31/2020,GAS ,      10.54,,,            
G41-3510P,1C4NJPBA8ED843994,GAS,069,05 - Federal Aviation Administration                   ,   ,04,08,694002,002,01/01/2020,01/31/2020,GAS ,       7.96,,,            
G41-3512M,2GNALDEK3C6397574,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,110,01/01/2020,01/31/2020,GAS ,      15.85,,,            
G41-3512P,1C4NJPBA2ED843991,GAS,069,05 - Federal Aviation Administration                   ,   ,04,08,694002,002,01/01/2020,01/31/2020,GAS ,      61.24,,,            
G41-3536W,KM8J23A44KU987565,GAS,069,05 - Federal Aviation Administration                   ,   ,03,02,692003,218,01/01/2020,01/31/2020,GAS ,      21.46,,,            
G41-3537W,KM8J23A46KU062690,GAS,069,05 - Federal Aviation Administration                   ,   ,03,02,692003,218,01/01/2020,01/31/2020,GAS ,      25.10,,,            
G41-3541M,2GNALDEK7C6383614,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,313,01/01/2020,01/31/2020,GAS ,      15.96,,,            
G41-3542M,2GNALDEK7C6390109,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,313,01/01/2020,01/31/2020,GAS ,      14.33,,,            
G41-3548M,2GNALDEK2C6399039,E85,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,605,01/01/2020,01/31/2020,GAS ,      14.55,,,            
G41-3553W,3C4PDCBG6KT778419,E85,069,05 - Federal Aviation Administration                   ,   ,04,01,694002,332,01/01/2020,01/31/2020,GAS ,      33.94,,,            
G41-3555N,2C4JRGAG2DR812295,E85,069,05 - Federal Aviation Administration                   ,   ,09,07,699004,603,01/01/2020,01/31/2020,GAS ,      16.57,,,            
G41-3569P,2GNALCEK8G6278435,E85,069,05 - Federal Aviation Administration                   ,   ,05,08,695001,902,01/01/2020,01/31/2020,GAS ,      10.75,,,            
G41-3578M,3C4PDCAB5DT506288,GAS,069,05 - Federal Aviation Administration                   ,   ,04,08,694002,707,01/01/2020,01/31/2020,GAS ,      28.66,,,            
G41-3579P,2GNALCEKXG6277495,E85,069,05 - Federal Aviation Administration                   ,   ,05,08,696001,901,01/01/2020,01/31/2020,E85 ,      24.70,,,            
G41-3579P,2GNALCEKXG6277495,E85,069,05 - Federal Aviation Administration                   ,   ,05,08,696001,901,01/01/2020,01/31/2020,GAS ,      28.31,,,            
G41-3582M,2C4JDGAG0CR388399,E85,069,05 - Federal Aviation Administration                   ,   ,04,08,694002,811,01/01/2020,01/31/2020,GAS ,      31.49,,,            
G41-3584U,1FMCU0F72JUA68165,GAS,069,05 - Federal Aviation Administration                   ,   ,02,04,694002,001,01/01/2020,01/31/2020,GAS ,       9.87,,,            
G41-3585M,2GNALDEK9C6400252,E85,069,05 - Federal Aviation Administration                   ,   ,04,08,694002,204,01/01/2020,01/31/2020,GAS ,      15.96,,,            
